TITLE,Ngb_ferric_NaP_pH6.0_pos_1_LCJG_020226
DATA TYPE,
ORIGIN,JASCO
OWNER,
DATE,26/02/02
TIME,11:14:54
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,-0.1
XUNITS,NANOMETERS
YUNITS,CD [mdeg]
Y2UNITS,HT [V]
FIRSTX,  700.0000
LASTX,  200.0000
NPOINTS,    5001
FIRSTY,     1.82408
MAXY,   107.53758
MINY,  -171.80385
XYDATA
670.1000,1.36675,337.215
670.0000,1.43158,337.208
669.9000,1.42874,337.2
669.8000,1.44369,337.196
669.7000,1.51915,337.185
669.6000,1.5951,337.168
669.5000,1.72012,337.158
669.4000,1.76356,337.139
669.3000,1.79718,337.13
669.2000,1.83741,337.113
669.1000,1.93727,337.093
669.0000,1.94623,337.094
668.9000,2.05254,337.08
668.8000,1.95909,337.077
668.7000,1.97549,337.064
668.6000,1.92793,337.063
668.5000,1.88806,337.058
668.4000,1.9201,337.036
668.3000,1.88431,337.028
668.2000,1.87149,337.011
668.1000,1.9037,336.993
668.0000,1.85994,336.974
667.9000,1.71178,336.951
667.8000,1.596,336.932
667.7000,1.63303,336.916
667.6000,1.50376,336.934
667.5000,1.76727,336.951
667.4000,1.73175,336.935
667.3000,1.81115,336.929
667.2000,1.8076,336.921
667.1000,1.7888,336.916
667.0000,1.9044,336.916
666.9000,2.01572,336.93
666.8000,1.96012,336.947
666.7000,1.9202,336.945
666.6000,1.90952,336.945
666.5000,1.93625,336.95
666.4000,1.78985,336.973
666.3000,1.75472,336.999
666.2000,1.72331,336.994
666.1000,1.64216,337.018
666.0000,1.60763,337.016
665.9000,1.60193,337.018
665.8000,1.5293,337.017
665.7000,1.51005,337.021
665.6000,1.65002,337.017
665.5000,1.59466,337.037
665.4000,1.67808,337.047
665.3000,1.73121,337.066
665.2000,1.77203,337.078
665.1000,1.8608,337.093
665.0000,1.93634,337.108
664.9000,1.97149,337.134
664.8000,1.83716,337.157
664.7000,1.86925,337.172
664.6000,1.97434,337.193
664.5000,1.99213,337.204
664.4000,1.95982,337.207
664.3000,1.92135,337.197
664.2000,2.09448,337.226
664.1000,2.1179,337.242
664.0000,2.06907,337.244
663.9000,2.11469,337.255
663.8000,1.98236,337.247
663.7000,2.0128,337.237
663.6000,2.02163,337.244
663.5000,1.95886,337.25
663.4000,1.87468,337.259
663.3000,1.88541,337.261
663.2000,1.9556,337.268
663.1000,1.94636,337.266
663.0000,1.95833,337.28
662.9000,2.07211,337.271
662.8000,2.24665,337.278
662.7000,2.24133,337.284
662.6000,2.31365,337.295
662.5000,2.35447,337.301
662.4000,2.31155,337.321
662.3000,2.39281,337.313
662.2000,2.32519,337.311
662.1000,2.20302,337.316
662.0000,2.28822,337.323
661.9000,2.13555,337.316
661.8000,2.02255,337.305
661.7000,1.83921,337.303
661.6000,1.90196,337.289
661.5000,2.13663,337.279
661.4000,2.10617,337.284
661.3000,2.0901,337.278
661.2000,2.24132,337.275
661.1000,2.19317,337.268
661.0000,2.18123,337.274
660.9000,2.1258,337.256
660.8000,2.16539,337.253
660.7000,2.21804,337.248
660.6000,2.28108,337.242
660.5000,2.37716,337.239
660.4000,2.39543,337.251
660.3000,2.43522,337.237
660.2000,2.48556,337.23
660.1000,2.65625,337.221
660.0000,2.64486,337.215
659.9000,2.58266,337.216
659.8000,2.56369,337.208
659.7000,2.44688,337.194
659.6000,2.42067,337.195
659.5000,2.40513,337.193
659.4000,2.21994,337.183
659.3000,2.10963,337.172
659.2000,2.15667,337.142
659.1000,2.10087,337.137
659.0000,2.00576,337.123
658.9000,1.9832,337.11
658.8000,2.0929,337.092
658.7000,2.13963,337.085
658.6000,2.1991,337.076
658.5000,2.23911,337.07
658.4000,2.21667,337.053
658.3000,2.30225,337.03
658.2000,2.3525,337.014
658.1000,2.28802,336.993
658.0000,2.28779,336.974
657.9000,2.17622,336.968
657.8000,2.21001,336.943
657.7000,2.13192,336.942
657.6000,2.12616,336.932
657.5000,2.10348,336.923
657.4000,2.0153,336.903
657.3000,1.93208,336.879
657.2000,1.89268,336.864
657.1000,1.78977,336.859
657.0000,1.75983,336.839
656.9000,1.59597,336.816
656.8000,1.55607,336.804
656.7000,1.61294,336.785
656.6000,1.53789,336.767
656.5000,1.62545,336.74
656.4000,1.66747,336.704
656.3000,1.74201,336.68
656.2000,1.76359,336.638
656.1000,1.8728,336.601
656.0000,1.93459,336.588
655.9000,2.00046,336.565
655.8000,1.92405,336.538
655.7000,1.82391,336.508
655.6000,1.80565,336.474
655.5000,1.808,336.449
655.4000,1.90122,336.418
655.3000,1.85664,336.392
655.2000,1.77837,336.366
655.1000,1.76472,336.321
655.0000,1.72494,336.279
654.9000,1.74847,336.252
654.8000,1.68195,336.232
654.7000,1.72449,336.211
654.6000,1.80411,336.171
654.5000,1.80715,336.141
654.4000,1.83951,336.115
654.3000,1.75977,336.072
654.2000,1.7325,336.028
654.1000,1.79635,335.984
654.0000,1.83196,335.939
653.9000,1.75991,335.911
653.8000,1.81252,335.854
653.7000,1.80972,335.808
653.6000,1.77758,335.765
653.5000,1.76671,335.711
653.4000,1.86638,335.665
653.3000,1.95901,335.628
653.2000,2.03164,335.57
653.1000,1.97977,335.515
653.0000,1.93469,335.457
652.9000,1.93956,335.428
652.8000,1.91262,335.362
652.7000,1.84703,335.3
652.6000,1.89342,335.242
652.5000,1.78091,335.195
652.4000,1.72763,335.111
652.3000,1.92668,335.045
652.2000,1.89658,334.977
652.1000,2.00348,334.898
652.0000,2.01375,334.848
651.9000,2.14438,334.77
651.8000,2.04739,334.693
651.7000,2.14774,334.625
651.6000,2.19905,334.576
651.5000,2.17049,334.506
651.4000,2.25718,334.426
651.3000,2.40011,334.35
651.2000,2.43514,334.272
651.1000,2.24313,334.199
651.0000,2.20745,334.121
650.9000,2.22437,334.057
650.8000,2.23838,333.973
650.7000,2.31469,333.907
650.6000,2.27184,333.834
650.5000,2.32209,333.756
650.4000,2.32114,333.674
650.3000,2.37087,333.629
650.2000,2.29707,333.576
650.1000,2.31808,333.515
650.0000,2.28982,333.464
649.9000,2.30995,333.412
649.8000,2.17055,333.366
649.7000,2.08439,333.314
649.6000,2.01488,333.269
649.5000,2.07077,333.221
649.4000,2.05853,333.197
649.3000,2.07404,333.17
649.2000,2.03431,333.142
649.1000,2.02853,333.119
649.0000,2.00428,333.101
648.9000,1.91844,333.083
648.8000,1.96911,333.062
648.7000,1.97081,333.053
648.6000,2.01229,333.04
648.5000,1.94781,333.046
648.4000,1.89589,333.049
648.3000,1.87808,333.044
648.2000,1.83288,333.057
648.1000,1.77741,333.061
648.0000,1.75594,333.078
647.9000,1.77302,333.085
647.8000,1.70151,333.085
647.7000,1.80898,333.111
647.6000,1.9318,333.156
647.5000,1.86381,333.19
647.4000,1.90527,333.203
647.3000,1.86165,333.24
647.2000,1.80601,333.276
647.1000,1.80647,333.315
647.0000,1.7103,333.347
646.9000,1.93382,333.364
646.8000,1.91968,333.399
646.7000,1.90074,333.427
646.6000,1.79274,333.47
646.5000,1.85867,333.507
